track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Reckless,Hardwell,57,Reckless,2019-07-19,EDM 2019,edm,pop edm,0.618,0.974,6,-3.102,0,0.0994,0.00302,0.267,0.0634,0.112,128.028,148125
Call You Mine,The Chainsmokers,62,World War Joy...Takeaway,2019-07-24,EDM 2019,edm,pop edm,0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
Acordeão,Tiësto,54,Together,2019-08-09,EDM 2019,edm,pop edm,0.552,0.887,1,-3.812,1,0.147,0.0457,0.0207,0.0903,0.783,125.229,131204
Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,88,Carte Blanche,2019-07-25,EDM 2019,edm,pop edm,0.694,0.758,11,-2.986,1,0.218,0.278,1.34E-06,0.102,0.371,192.091,185195
My Best Life (feat. Mike Waters) - Club Mix,KSHMR,66,My Best Life (feat. Mike Waters) [Club Mix],2019-08-05,EDM 2019,edm,pop edm,0.603,0.921,8,-3.693,0,0.391,0.018,9.20E-05,0.183,0.675,120.201,198533
Retrograde,Hardwell,46,Hardwell presents Revealed Vol. 10,2019-08-30,EDM 2019,edm,pop edm,0.634,0.979,2,-2.585,1,0.0471,0.00315,0.87,0.187,0.0377,128.021,251250
Let The Music Take Control,W&W,62,Let The Music Take Control,2019-05-17,EDM 2019,edm,pop edm,0.388,0.971,6,-2.274,0,0.149,0.00143,0.091,0.433,0.175,194.956,156450
Alive,R3HAB,55,Alive,2019-08-02,EDM 2019,edm,pop edm,0.632,0.857,11,-5.977,0,0.0772,0.0152,0.00816,0.272,0.376,137.989,188696
The Flight,Dimitri Vegas & Like Mike,64,The Flight,2019-09-13,EDM 2019,edm,pop edm,0.705,0.825,9,-2.927,1,0.215,0.00933,0.00511,0.221,0.269,129.855,202615
Limitless,Bassjackers,47,Limitless,2019-09-02,EDM 2019,edm,pop edm,0.598,0.94,1,-3.037,1,0.0363,9.38E-05,0.514,0.114,0.242,140.032,174000
Power,Hardwell,66,Power,2017-12-01,EDM 2019,edm,pop edm,0.49,0.907,5,-4.063,0,0.108,0.000427,0,0.116,0.21,132.057,148837
Blah Blah Blah,Armin van Buuren,68,Blah Blah Blah,2018-05-18,EDM 2019,edm,pop edm,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519
Blackout,Blasterjaxx,46,Blackout,2019-09-20,EDM 2019,edm,pop edm,0.618,0.919,5,-4.389,0,0.307,0.0589,0.000133,0.114,0.108,130.048,154154
How You Love Me (feat. Conor Maynard & Snoop Dogg),Hardwell,61,How You Love Me (feat. Conor Maynard & Snoop Dogg),2018-12-07,EDM 2019,edm,pop edm,0.775,0.723,0,-4.095,1,0.0468,0.282,0.000371,0.126,0.756,104.991,194286
Spaceship (feat. Uffie) - MOTi Remix,Galantis,65,Spaceship (feat. Uffie) [Remixes],2018-06-19,EDM 2019,edm,pop edm,0.507,0.883,2,-5.043,0,0.118,0.0503,1.86E-05,0.382,0.219,125.989,189524
Turn Up,Dimitri Vegas & Like Mike,58,Tomorrowland 2019 EP,2019-08-30,EDM 2019,edm,pop edm,0.616,0.949,1,-3.986,0,0.0546,0.00694,0.00997,0.368,0.101,130.017,253385
Left Right,Hardwell,58,Left Right,2019-10-18,EDM 2019,edm,pop edm,0.709,0.982,10,-3.768,0,0.0666,0.000373,0.353,0.285,0.192,128.005,155827
Never Be Alone (feat. Aloe Blacc),David Guetta,68,Never Be Alone (feat. Aloe Blacc),2019-07-26,EDM 2019,edm,pop edm,0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671
Drop To The Floor,Hardwell,61,Hardwell presents Revealed Vol. 10,2019-08-30,EDM 2019,edm,pop edm,0.769,0.995,2,-0.57,1,0.265,0.0322,0,0.279,0.237,127.97,185625
Takeaway (feat. Lennon Stella),The Chainsmokers,67,World War Joy...Takeaway,2019-07-24,Waves Pop and EDM,edm,pop edm,0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893
Million Voices,Armin van Buuren,51,Million Voices,2019-10-25,EDM 2020 House & Dance,edm,pop edm,0.466,0.869,3,-4.275,1,0.0529,0.0142,0.00241,0.115,0.185,126.113,187150
Thing For You - David Guetta Remix,David Guetta,62,Thing For You (David Guetta Remix),2019-08-30,EDM 2020 House & Dance,edm,pop edm,0.44,0.867,2,-4.402,1,0.061,0.552,9.45E-06,0.115,0.452,123.43,203226
Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,Que Calor (feat. J Balvin & El Alfa),2019-09-11,EDM 2020 House & Dance,edm,pop edm,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
Heaven - David Guetta & MORTEN Remix,Avicii,70,Heaven (David Guetta & MORTEN Remix),2019-08-23,EDM 2020 House & Dance,edm,pop edm,0.572,0.934,6,-5.053,0,0.0446,0.00292,0.0198,0.105,0.204,125.948,215238
Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,72,Post Malone (feat. RANI) [VIZE Remix],2019-09-12,EDM 2020 House & Dance,edm,pop edm,0.687,0.887,7,-4.97,1,0.0564,0.00438,0.00629,0.172,0.345,124.017,154839
Loco Contigo (with J. Balvin & Tyga) - Cedric Gervais Remix,DJ Snake,63,Loco Contigo (with J. Balvin & Tyga) [Cedric Gervais Remix],2019-08-09,EDM 2020 House & Dance,edm,pop edm,0.752,0.84,6,-4.451,0,0.0373,0.00486,0.0109,0.0916,0.461,124.002,279800
Make It To Heaven (with Raye),David Guetta,72,Make It To Heaven (with Raye),2019-11-21,EDM 2020 House & Dance,edm,pop edm,0.587,0.92,0,-4.697,0,0.0914,0.0936,0.073,0.185,0.35,126.035,172381
I Wanna Dance,Jonas Blue,67,I Wanna Dance,2019-07-19,EDM 2020 House & Dance,edm,pop edm,0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026,184582
Beast (All as One),Dimitri Vegas & Like Mike,71,Beast (All as One),2019-11-15,EDM 2020 House & Dance,edm,pop edm,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826
Wake Me Up,Avicii,13,Wake Me Up,2013-08-06,Pop Hits 2000-2019,edm,pop edm,0.512,0.803,2,-5.135,1,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693
Timber (feat. Ke$ha),Pitbull,76,Global Warming: Meltdown (Deluxe Version),2012,Pop Hits 2000-2019,edm,pop edm,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160
S&M,Rihanna,72,Loud,2010-11-16,Pop Hits 2000-2019,edm,pop edm,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,243533
One Dance,Drake,68,Views,2016-05-13,Pop Hits 2000-2019,edm,pop edm,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987
Without You (feat. Usher),David Guetta,67,Nothing but the Beat (Ultimate Edition),2012-12-07,Pop Hits 2000-2019,edm,pop edm,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06E-06,0.157,0.402,127.884,208133
Give Me Everything,Pitbull,79,Planet Pit (Deluxe Version),2011-06-17,Pop Hits 2000-2019,edm,pop edm,0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023,252307
Firework,Katy Perry,51,Teenage Dream,2010-08-24,Pop Hits 2000-2019,edm,pop edm,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893
We Found Love,Rihanna,71,Talk That Talk,2011-11-19,Pop Hits 2000-2019,edm,pop edm,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227
Payphone,Maroon 5,72,Overexposed,2012-01-01,Pop Hits 2000-2019,edm,pop edm,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,231387
Umbrella,Rihanna,47,Good Girl Gone Bad: Reloaded,2008-06-02,Pop Hits 2000-2019,edm,pop edm,0.585,0.836,1,-4.572,1,0.134,0.00991,0,0.0448,0.579,173.934,275987
I Kissed A Girl,Katy Perry,37,One Of The Boys,2008-06-17,Pop Hits 2000-2019,edm,pop edm,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,179640
Photograph - Felix Jaehn Remix,Ed Sheeran,53,Photograph (Felix Jaehn Remix),2015-06-18,EDM - pop remixes,edm,pop edm,0.726,0.697,4,-6.257,1,0.0404,0.0997,0.00733,0.0823,0.54,120.004,202586
How Deep Is Your Love - DJ Snake Remix,Calvin Harris,45,How Deep Is Your Love (DJ Snake Remix),2015-08-28,EDM - pop remixes,edm,pop edm,0.616,0.903,9,-0.475,1,0.0938,0.015,0.00102,0.141,0.446,149.93,222400
Higher Place - Bassjackers Remix,Dimitri Vegas & Like Mike,18,Higher Place (Remixes),2015-08-28,EDM - pop remixes,edm,pop edm,0.677,0.696,4,-3.513,0,0.173,0.00435,0.233,0.402,0.2,128,288765
Until You Were Gone - Reez Remix,The Chainsmokers,38,Until You Were Gone (Remixes),2015-12-18,EDM - pop remixes,edm,pop edm,0.509,0.733,1,-6.127,1,0.0569,0.064,2.20E-06,0.358,0.316,128.021,216267
Can't Feel My Face - Martin Garrix Remix,The Weeknd,56,Can't Feel My Face (Martin Garrix Remix),2015-11-06,EDM - pop remixes,edm,pop edm,0.608,0.722,9,-5.55,0,0.107,0.00791,2.84E-05,0.315,0.121,128.009,252933
Work - R3hab Remix,Rihanna,52,Work (Remixes),2016-03-18,EDM - pop remixes,edm,pop edm,0.706,0.804,1,-5.378,0,0.0601,0.0125,0,0.332,0.211,100.052,219400
Stitches - Seeb Remix,Shawn Mendes,54,Stitches (Seeb Remix),2015-10-16,EDM - pop remixes,edm,pop edm,0.599,0.722,1,-4.032,1,0.0934,0.0256,0,0.0896,0.557,102.147,167093
Don't Let Me Down - Hardwell & Sephyx Remix,The Chainsmokers,59,Don't Let Me Down (Hardwell & Sephyx Remix),2016-05-20,EDM - pop remixes,edm,pop edm,0.509,0.897,8,-3.418,0,0.0454,0.0861,0.000634,0.0625,0.283,149.864,162440
Kiss It Better - R3hab Remix,Rihanna,1,Kiss It Better (Dance Remix),2016-06-01,EDM - pop remixes,edm,pop edm,0.728,0.738,3,-3.939,0,0.0455,0.0505,0,0.104,0.458,102,184200
Needed Me - R3hab Remix,Rihanna,44,Needed Me (Dance Remix),2016-06-01,EDM - pop remixes,edm,pop edm,0.659,0.683,7,-5.485,0,0.0488,0.00835,0,0.625,0.278,99.987,199360
Blame (feat. John Newman) - R3HAB Club Remix,Calvin Harris,32,Blame (Remixes) (feat. John Newman),2014-11-10,EDM - pop remixes,edm,pop edm,0.684,0.858,0,-4.001,0,0.132,0.00897,0,0.376,0.164,127.995,260667
Summer - R3hab & Ummet Ozcan Remix,Calvin Harris,37,Summer (Remixes),2014-06-20,EDM - pop remixes,edm,pop edm,0.693,0.918,11,-6.403,1,0.0637,0.0259,0.19,0.514,0.153,128.008,280867
This Is What You Came For - Dillon Francis Remix,Calvin Harris,0,This Is What You Came For (Remixes),2016-06-17,EDM - pop remixes,edm,pop edm,0.681,0.915,9,-2.862,0,0.0476,0.0137,0.000602,0.127,0.474,139.978,223000
Outside - Hardwell Remix,Calvin Harris,38,Outside (Remixes),2015-04-10,EDM - pop remixes,edm,pop edm,0.512,0.986,2,-3.04,0,0.0387,0.000678,0.00357,0.0463,0.167,127.997,296240
All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,John Legend,64,All of Me (Tiësto's Birthday Treatment Remix) [Radio Edit],2014-02-25,EDM - pop remixes,edm,pop edm,0.606,0.72,5,-6.253,0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,251613
Paradise - Tiësto Remix,Coldplay,48,Princess of China,2012-06-01,EDM - pop remixes,edm,pop edm,0.637,0.736,2,-6.003,0,0.0404,0.0123,0.14,0.0798,0.643,130.015,286347
Clarity - Tiësto Remix,Zedd,1,"Club Life, Vol. 3 - Stockholm (Spotify Exclusive)",2013-06-11,EDM - pop remixes,edm,pop edm,0.591,0.924,5,-4.724,0,0.0465,0.00231,0.00435,0.391,0.274,128.174,322107
Stay The Night - Tiesto's Club Life Remix,Zedd,30,Clarity (Deluxe),2014-01-01,EDM - pop remixes,edm,pop edm,0.619,0.835,5,-2.992,0,0.0272,0.00574,0.00736,0.602,0.331,128,322067
Often - Kygo Remix,The Weeknd,7,Often (Kygo Remix),2015-04-07,EDM - pop remixes,edm,pop edm,0.582,0.498,7,-9.906,0,0.0455,0.12,0,0.385,0.426,80.028,234400
Hands To Myself - Fareoh Remix,Selena Gomez,0,Hands To Myself (Remixes),2016-03-04,EDM - pop remixes,edm,pop edm,0.702,0.736,8,-3.937,1,0.0338,0.000645,0.0299,0.263,0.0851,111.013,181093
Maps - Rumba Whoa Remix,Maroon 5,0,Maps (Rumba Whoa Remix),2014-10-07,EDM - pop remixes,edm,pop edm,0.733,0.8,1,-6.537,0,0.0973,0.012,0,0.353,0.775,128.046,255867
Titanium (feat. Sia) - Alesso Remix,David Guetta,46,Titanium (feat. Sia),2011-12-09,EDM - pop remixes,edm,pop edm,0.696,0.652,0,-6.826,0,0.0461,0.00326,0.67,0.0894,0.13,125.981,403810
Inside Out - DubVision Remix,The Chainsmokers,35,Inside Out (DubVision Remix),2016-07-15,EDM - pop remixes,edm,pop edm,0.719,0.799,10,-4.805,1,0.0551,0.0186,3.94E-05,0.29,0.266,125.993,299547
Perfect Strangers - Pedro Carrilho Remix,Jonas Blue,0,Perfect Strangers (Remixes),2016-07-22,EDM - pop remixes,edm,pop edm,0.694,0.816,10,-5.124,0,0.0374,0.0387,6.31E-06,0.287,0.544,126.025,274336
The Hills - RL Grime Remix,The Weeknd,0,The Hills (RL Grime Remix),2015-11-06,EDM - pop remixes,edm,pop edm,0.524,0.904,0,-2.614,0,0.0544,0.103,0.201,0.165,0.413,139.976,271067
Beautiful Now - Marshmello Remix,Zedd,0,Beautiful Now (Remixes),2015-07-10,EDM - pop remixes,edm,pop edm,0.668,0.928,11,-3.114,0,0.0303,0.0133,5.89E-05,0.0816,0.669,140.065,196040
California King Bed - Bassjackers Radio,Rihanna,0,California King Bed (Remixes),2011-07-15,EDM - pop remixes,edm,pop edm,0.589,0.821,7,-3.385,1,0.0413,0.000318,0.0477,0.39,0.159,127.986,199053
Ten Feet Tall - Brennan Heart & Code Black Remix,Afrojack,0,Ten Feet Tall (Remixes),2014-05-12,EDM - pop remixes,edm,pop edm,0.38,0.931,9,-3.71,0,0.0848,0.00684,0.00142,0.515,0.455,149.966,274843
Cold Water (feat. Justin Bieber & MØ) - Lost Frequencies Remix,Major Lazer,30,Cold Water (feat. Justin Bieber & MØ) [Remixes],2016-09-09,EDM - pop remixes,edm,pop edm,0.709,0.542,2,-9.056,1,0.0381,0.184,5.00E-04,0.0852,0.474,114.955,236304
Into You - 3LAU Remix,Ariana Grande,2,Into You (3LAU Remix),2016-08-19,EDM - pop remixes,edm,pop edm,0.617,0.803,2,-5.619,1,0.155,0.0188,0.00136,0.183,0.249,126.249,197147
Closer - R3hab Remix,The Chainsmokers,51,Closer (Remixes),2016-09-23,EDM - pop remixes,edm,pop edm,0.775,0.559,8,-5.89,1,0.0417,0.081,0,0.219,0.408,100.042,161120
Treat You Better - Ashworth Remix,Shawn Mendes,2,Treat You Better (Ashworth Remix),2016-08-16,EDM - pop remixes,edm,pop edm,0.704,0.627,1,-6.724,1,0.0586,0.201,0,0.102,0.601,92.919,232667
Starboy - Kygo Remix,The Weeknd,5,Starboy (Kygo Remix),2016-11-11,EDM - pop remixes,edm,pop edm,0.751,0.623,9,-7.215,0,0.0939,0.209,0,0.168,0.383,93.01,244720
Let Me Love You - Marshmello Remix,DJ Snake,0,Let Me Love You (Marshmello Remix),2016-12-02,EDM - pop remixes,edm,pop edm,0.66,0.828,8,-3.139,1,0.039,0.0184,0,0.117,0.23,119.999,180013
All We Know - Oliver Heldens Remix,The Chainsmokers,43,All We Know (Oliver Heldens Remix),2016-12-16,EDM - pop remixes,edm,pop edm,0.711,0.8,0,-5.852,1,0.0303,0.00158,0.0513,0.314,0.43,124.009,184253
Don't Wanna Know - Ryan Riback Remix,Maroon 5,0,Don't Wanna Know (Ryan Riback Remix),2016-12-23,EDM - pop remixes,edm,pop edm,0.621,0.665,2,-7.499,1,0.0509,0.00492,1.03E-06,0.201,0.47,103.087,229627
Shape of You - Galantis Remix,Ed Sheeran,51,Shape of You (Galantis Remix),2017-02-10,EDM - pop remixes,edm,pop edm,0.838,0.765,1,-2.332,0,0.0462,0.0514,0.00021,0.0297,0.905,100.021,195988
Paris - VINAI Remix,The Chainsmokers,40,Paris (Remixes),2017-02-17,EDM - pop remixes,edm,pop edm,0.532,0.822,2,-3.309,1,0.0432,0.0648,0,0.356,0.335,99.962,218787
In The Name Of Love - The Him Remix,Martin Garrix,50,In The Name Of Love Remixes,2016-11-11,EDM - pop remixes,edm,pop edm,0.642,0.864,7,-3.657,1,0.0379,0.0455,1.98E-06,0.081,0.564,125.088,209280
Side To Side - Slushii Remix,Ariana Grande,0,Side To Side (Remixes),2017-02-03,EDM - pop remixes,edm,pop edm,0.554,0.867,6,-2.79,0,0.053,0.095,5.83E-05,0.102,0.418,150.066,202440
Let Me Love You - Zedd Remix,DJ Snake,0,Let Me Love You (Zedd Remix),2016-12-16,EDM - pop remixes,edm,pop edm,0.712,0.857,10,-4.281,0,0.0508,0.00938,0.00815,0.0828,0.217,117.044,206653
My Way - Tiësto Remix,Calvin Harris,39,My Way (Tiësto Remix),2016-11-04,EDM - pop remixes,edm,pop edm,0.698,0.867,2,-5.033,1,0.0404,0.0546,0.154,0.0744,0.468,125.976,222867
Colors - Audien Remix,Halsey,2,Complementary Colors,2016-04-22,EDM - pop remixes,edm,pop edm,0.654,0.887,1,-1.998,1,0.115,0.0588,0.000103,0.0849,0.691,134.998,270222
Scared To Be Lonely - DubVision Remix,Martin Garrix,44,Scared To Be Lonely Remixes Vol. 1,2017-03-17,EDM - pop remixes,edm,pop edm,0.669,0.844,1,-3.774,0,0.122,0.222,0,0.219,0.266,127.067,190866
Ghost - Lost Kings Remix,Halsey,1,Room 93: The Remixes,2015-03-03,EDM - pop remixes,edm,pop edm,0.701,0.852,0,-4.908,1,0.0339,0.423,0.00474,0.202,0.433,104.988,189267
Cheap Thrills Remix,Sia,25,Cheap Thrills Remix,2016-06-17,EDM - pop remixes,edm,pop edm,0.534,0.749,6,-5.562,0,0.0749,0.0776,1.47E-06,0.0906,0.671,179.975,212160
Love Me Now - Dave Audé Remix Radio Edit,John Legend,38,Love Me Now (Remixes),2016-12-01,EDM - pop remixes,edm,pop edm,0.595,0.841,8,-4.24,1,0.0796,0.0322,0,0.0847,0.761,124.973,219107
Kill Em With Kindness - Felix Cartal Remix,Selena Gomez,0,Kill Em With Kindness (Remixes),2016-06-24,EDM - pop remixes,edm,pop edm,0.679,0.774,10,-2.886,0,0.0365,0.00404,5.48E-06,0.253,0.503,121.97,196293
By Your Side - Two Can Remix,Jonas Blue,0,By Your Side (Remixes),2016-12-16,EDM - pop remixes,edm,pop edm,0.566,0.889,9,-3.227,0,0.0266,0.0326,0,0.411,0.499,116.994,213171
Fast Car - Club Mix,Jonas Blue,37,Fast Car (Remixes),2016-01-31,EDM - pop remixes,edm,pop edm,0.861,0.788,9,-6.257,1,0.182,0.00678,0.0344,0.0507,0.748,124.059,330968
Something Just Like This - R3hab Remix,The Chainsmokers,42,Something Just Like This (Remix Pack),2017-04-28,EDM - pop remixes,edm,pop edm,0.705,0.585,2,-6.848,1,0.0366,0.296,0.00019,0.097,0.348,102.019,162880
Life Is Good (feat. Drake),Future,93,Life Is Good (feat. Drake),2020-01-10,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735
Yummy,Justin Bieber,95,Yummy,2020-01-03,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
Blinding Lights,The Weeknd,98,Blinding Lights,2019-11-29,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
Memories,Maroon 5,98,Memories,2019-09-20,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486
Circles,Post Malone,98,Hollywood's Bleeding,2019-09-06,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
everything i wanted,Billie Eilish,97,everything i wanted,2019-11-13,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
Rare,Selena Gomez,88,Rare,2020-01-10,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590
Lose You To Love Me,Selena Gomez,85,Rare,2020-01-10,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459
Señorita,Shawn Mendes,88,Shawn Mendes (Deluxe),2019-06-19,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800
My Oh My (feat. DaBaby),Camila Cabello,94,Romance,2019-12-06,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29E-05,0.0887,0.383,105.046,170746
bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
Vete,Bad Bunny,93,Vete,2019-11-21,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78E-06,0.101,0.526,91.976,192024
You should be sad,Halsey,86,You should be sad,2020-01-10,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473
HIGHEST IN THE ROOM,Travis Scott,94,HIGHEST IN THE ROOM,2019-10-04,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,175721
I Don't Care (with Justin Bieber),Ed Sheeran,84,No.6 Collaborations Project,2019-07-12,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,87,Hollywood's Bleeding,2019-09-06,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560
Ayy Macarena,Tyga,91,Ayy Macarena,2019-11-13,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607
Heartless,The Weeknd,93,Heartless,2019-11-27,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.531,0.75,10,-5.831,0,0.111,0.00632,7.60E-05,0.117,0.198,169.954,200080
Beautiful People (feat. Khalid),Ed Sheeran,85,No.6 Collaborations Project,2019-07-12,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,JACKBOYS,2019-12-27,Charts 2020 <U+0001F525>Top 2020<U+0001F525>Hits 2020<U+0001F525>Summer 2020<U+0001F525>Pop 2020<U+0001F525>Popular Music<U+0001F525>Clean Pop 2020<U+0001F525>Sing Alongs,edm,pop edm,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874
